state,name,address,phone,mobile,email,website,contact_person,purpose
madhya_pradesh,Prithvi Samajik Evam Shikshan Sansthan,,,91-98267 67772,prithaviNGO.org@gmail.comWebsite,,,
madhya_pradesh,Prayas IT Education & Social Welfare Society,,,91-98277 48834,prayas_society@yahoo.co.inWebsite,,Praveen,
madhya_pradesh,Prithvi Shikhsa Samiti,,,91-99934 17676,drcpmeena@gmail.comWebsite,,Dr. C.P.,
madhya_pradesh,Prayas Samaj Sevi Sanstha,,,,prayas_sanstha@yahoo.co.inWebsite,,Neelam,
madhya_pradesh,Progenitor Ambience Care Society,,,91-99935 00773,progenitorambiencecareinc@aol.inWebsite,,Dr.,
madhya_pradesh,Pukar Paryavaran Sanrkshan Avam Manav Kalyan Sangthan,,,91-94253 57771,shekhar_rewa200714@yahoo.co.inWebsite,,B S,
madhya_pradesh,Premasharam Mahila Kalyan Samiti,,,91-99264 40339,premasharamks@gmail.comWebsite,,"Anita yadav,",
madhya_pradesh,Pushpa Convent Education Society,,,,,,Lakhan Singh Lodhi,Child
madhya_pradesh,Prantiya Kalakar Sangh,,,,kalakar_sangh@yahoo.co.inWebsite,,Ramlochan,
madhya_pradesh,PRERANA,,,,chfpchhatarpur@eha-health.orgWebsite,,,
madhya_pradesh,Quaker Peace & Service Society,,,91-94250 07849,qpass@rediffmail.comWebsite,,Vipin Kumar Nathaniel,
madhya_pradesh,Prasoon Madhya Pradesh,,,91-98262 75262,prasoon.org@gmail.comWebsite,,Sudhir Kumar,To
madhya_pradesh,Prerna Public Welfare Society,,,91-98932 57969,prerna.dmo@gmail.comWebsite,,Prateesh,
madhya_pradesh,Quakers Friends Marble Rocks Society,,,91-94254 69251,indiajbp@gmail.comWebsite,,Shayni,
madhya_pradesh,Pratibha Foundation,,,91-98934 38366,Info@pratibhafoundation.comWebsite,,,
madhya_pradesh,Pragya Samiti,,,91-91792 15329,pragyasamiti@gmail.comWebsite,,,
madhya_pradesh,Pearl Court School Society,,,,pearl.court.school@gmail.comWebsite,,Raju David,
madhya_pradesh,Prakhar Yuva Sankalp Sewa Samiti,,,91-98932 62206,prakar_yuva_kukshi@gmail.comWebsite,,Om Prakash Patidar,
madhya_pradesh,Parvarish Organisation,,,,parvarishgwl@yahoo.comWebsite,,Pradeep Nair,Equality for
madhya_pradesh,Pioneer Academy of Computers & Educations,,,91-92027 53276,sachinkaithwas@gmail.comWebsite,,,
madhya_pradesh,Paryavaran Sanrakshan Evam Adivasi Vikas Kendra,,,,raicrb@yahoo.co.inWebsite,,Dr.B.K.RaiPurpose,
madhya_pradesh,Pioneer Educational & Welfare Society,,,91-98935 60313,tameer@rediffmail.comWebsite,,Syed Aqeel,
madhya_pradesh,Paryavaran Sanrakshan Sangh,,,91-98278 53750,basu_chp@yahoo.comWebsite,,,
madhya_pradesh,Pioneer Shiksha Evam Samaj Kalyan Samiti,,,91-99933 10026,,,,
madhya_pradesh,PATHPRADHARSHAK,,,91-92022 25023,path.pradharshak@gmail.comWebsite,,Mayank,
madhya_pradesh,Pragati Yuva Vikas Kendra,,,,,,N.K.Chaube,PanchayatrajAims/Objectives/Mission
madhya_pradesh,Pawan Tanay Educational & Social Welfare Society,,,,,,Pawan Namdeo,"Welfare, development and"
madhya_pradesh,Pragy Prakhar Educational Society,,,91-94253 27530,pragyprakhareducationalsociety@rediffmail.comWebsite,,,
madhya_pradesh,PECSS – Priyanshi Educational Cultural and Social Society,,,,pecss_ngo@yahoo.comWebsite,,Dr.,
madhya_pradesh,Prakriti Mahila Vikas Kendra,,,"91-94067 30192, 91-99810 91810",prakriti_bgtmp@rediffmail.comWebsite,,Pranav,
madhya_pradesh,PEHAL,,,91-98107 47400,pehalngo@gmail.comWebsite,,H K Dwivedi,
madhya_pradesh,Prantiya Kalakar Sangh Madhya Pradesh,,,,kalakar_sangh@yahoo.co.inWebsite,,Rajesh,
madhya_pradesh,People for Animals,,,,pfamorena@gmail.comWebsite,,,
madhya_pradesh,Pahal Jan Sahyog Vikas Sansthan,,,91-94250 54111,pahal6867@rediffmail.comWebsite,,Praveen Gokhale,
madhya_pradesh,Parakram Welfare Samiti,,,,ps_darbar@yahoo.co.inWebsite,,Pancham Singh,
madhya_pradesh,Pahal Gramin Mahila Evam Bal Vikas Evam Shiksha Sewa Samiti,,,91-93008 48678,pahal_gmbvs@hotmail.comWebsite,,Devendra Singh Parmar,
madhya_pradesh,Participatory Research & Inventions in Development,,,,pridebpl@hotmail.comEmail,,Purpose : PRIDE,PRIDE
madhya_pradesh,Paramarsh the Social Action With People,,,,Dr.tulesh@rediffmail.comWebsite,,Dr.,
madhya_pradesh,Paramita Swastha Sewa Samiti,,,,prateek_dops@rediffmail.comWebsite,,,
madhya_pradesh,Parashuram Vidhyalaya Samiti,,,91-94251 16572,parashuramvidhyalay@gmail.comWebsite,,R S Gupta,
madhya_pradesh,Parent Association for Disabald Partion,,,91-93004 81076,parentassociation@in.comWebsite,,Dr. Inam,
madhya_pradesh,Parijat Vidyaniketan Samiti,,,,pandyasunil71@yahoo.comWebsite,,,
madhya_pradesh,Parm Shashwat,,,91-99260 71866,yogeshindore@yahoo.co.inWebsite,,Yogesh Trivedi,
madhya_pradesh,Om Shanti,,,"91-98931 05730, 91-93039 31008",,http://www.osbps.org,Naveen,
madhya_pradesh,Om Siksha Samiti,,,91-98264 85725,omss92@yahoo.comWebsite,,Ramayan Mishra,"Women dev, child"
madhya_pradesh,Om Social Society,,,91-97543 48551,sujeetbajpai1@rediffmail.comWebsite,,Sujeet,
madhya_pradesh,Organisation for Social Help & Research Evolution,,,91-94246 90165,sanjayanigam@yahoo.comWebsite,,Sanjay,
madhya_pradesh,Nodal Association for Social Service & Environment,,,,nassebhopal@gmail.comWebsite,,Neha,
madhya_pradesh,P.R.S. Welfare Society,,,"91-99938 83378, 91-98275 14104",ppradeep_11@rediff.comWebsite,,Pradeep PandeyPurpose,
madhya_pradesh,NRMCW – Natural Resource Management & Common Wealth,,,,mail@nrmcw.orgWebsite,,,
madhya_pradesh,Padam Ganesh Sewa Kalyan Samiti,,,91-96301 70540,tony4sep@yahoo.co.inWebsite,,Tripti,
madhya_pradesh,NRMCW,,,91-94256 08156,mail@nrmcw.orgWebsite,,,
madhya_pradesh,Ocean Social Development Society,,,91-93028 76633,rajkirti.thaware@gmail.comWebsite,,Rajkirti,
madhya_pradesh,NF Society for Human Development,,,91-99816 09251,nfsf.bhopal@gmail.comWebsite,,,
madhya_pradesh,NICT,,,,nicthoin@yahoo.comWebsite,,Mukesh,
madhya_pradesh,Nobel Association for Service Education & Relief,,,,atheradilkhan@in.comWebsite,,Ather Adil Khan,Social and
madhya_pradesh,New Sankalp Gram Vikas Samiti,,,,ganesh123@reliancemail.netWebsite,,,
madhya_pradesh,New Shivam Vyaosayik Prashikshan Yuwati Mandal,,,91-98933 21477,nirmala_05@yahoo.comWebsite,,Nirmala,
madhya_pradesh,News NGO,,,91-94253 57205,newsmp@rediffmail.comWebsite,,Rajkumar Singh,Social
madhya_pradesh,New Children Welfare Educational Organization,,,91-94067 61247,ncweoindia@gmail.comWebsite,,,
madhya_pradesh,Netaji Subhash Chandra Bose Mission,,,91-99935 17751,sona142005@yahoo.co.inWebsite,,Anjali DasguptaPurpose,
madhya_pradesh,Neeraj Bak Sewa Sansthan,,,91-98276 19355,s_parauha@yahoo.comWebsite,,Sankalp,
madhya_pradesh,Neelakash Khel Sansthan,,,91-93009 91216,info.neelakash@gmail.comWebsite,,,
madhya_pradesh,Neemuch Gabli Educational & Social Welfare Society,,,,diwanprahlad@yahoo.comWebsite,,Prahladdiwan,Education
madhya_pradesh,Nav Shakti Mahila Mandal,,,,nsmm_welfear1@redifmail.comWebsite,,Manju Lata,
madhya_pradesh,"Nav Srajan Social, Culture, Sports & Educational Society",,,91-94250 29429,navsrajan@yahoo.co.inWebsite,,Kishan,
madhya_pradesh,Nav-Avtaar,,,91-94254 64087,amithardeniya@rediffmail.comWebsite,,,
madhya_pradesh,NAVADHA,,,,navadha.ngo@gmail.comWebsite,,Atul Pratap,
madhya_pradesh,Navneeti Mahila Samiti,,,,,,Savita Sharma,
madhya_pradesh,Natural Association for Water Conservation & Arcology,,,,nawca.india@gmail.comWebsite,,Deepak V.,
madhya_pradesh,Najar Krishi Evam Paryavaran Sanrakshan Samiti,,,91-94249 50144,deepaknajar@gmail.comWebsite,,Deepak,
madhya_pradesh,Natural Education Training & Culture Development,,,,netcdev@yahoo.comWebsite,,Tuljet Singh,
madhya_pradesh,NANOVISION,,,91-98932 46127,rohit_khanna61@rediffmail.comWebsite,,,
madhya_pradesh,Natural Resource Management & Common Wealth,,,,mail@nrmcw.orgWebsite,,,
madhya_pradesh,Nari Ekta Avam Pragati Paryavaran Sudhar Samiti,,,91-93008 75616,nariekta@gmail.comWebsite,,Ajay Singh Mahobiya,
madhya_pradesh,Nav Aditya Sewa Samiti,,,91-93000 90010,ksomeshwar@rediffmail.comWebsite,,Purpose : Aims/Objectives/Mission,Aims/Objectives/Mission
madhya_pradesh,Narmada Valley Research Centre,,,,,,Palharya Jamuna Prasad,
madhya_pradesh,Narmadanchal Welfare Society,,,91-93022 98889,callme.harsh@gmail.comWebsite,,Harsh,
madhya_pradesh,Narmadapur Shiksha Avam Jankalyan Samiti,,,,narmadapur@yahoo.comWebsite,,Gaurav Seth,"Women, child,"
madhya_pradesh,NASER – Nice Association for Service Education & Relief,,,,naser.bhopal@gmail.comWebsite,,,
madhya_pradesh,Nagrik Adhikar Association,,,,aqurieshy@yahoo.inWebsite,,Azeez Ahmed,
madhya_pradesh,Musafir Welfare Society,,,,ngomusafir@yahoo.comWebsite,,Nishant,
madhya_pradesh,MUSKAAN,,,,muskan_smiles@hotmail.comWebsite,,Shivani TanejaPurpose,
madhya_pradesh,Muskan Welfare Society,,,91-94243 57808,mudaliyarsushil@gmail.comWebsite,,Sushil,
madhya_pradesh,Multiple Solutions,,,91-94256 83200,multiplesolutionsitarsi@yahoo.comWebsite,,Manish,
madhya_pradesh,Munishri 108 Tarun Sagar Ji Shiksha Evm Samaj Seva Samiti,,,91-99260 24045,abhishek.ec2005@gmail.comWebsite,,,
madhya_pradesh,MUPVS – Manav Uddhar Pragatisheel Vikas Samiti,,,91-94250 30373,mupvsociety@yahoo.com,,Ashish Reddy Purpose,
madhya_pradesh,MP Livelihoods Enhancement Action Platform,,,,mpleap@sancharnet.inWebsite,,,
madhya_pradesh,MP Voluntary Health Association,,,,mpvha@rediffmail.comWebsite,,Mukesh Kumar,
madhya_pradesh,Medical Counsellings Centre Mother,,,"91-94250 96964, 91-98270 64883",mccpass@rediffmail.comWebsite,,,
madhya_pradesh,MP Cancer Chikitas Evam Seva Samiti,,,,,,,
madhya_pradesh,MP Dalit NGO Forum,,,91-94251 18370,mpdnf7@gmail.comWebsite,,Shriprakash Singh,
madhya_pradesh,Muktibodh Anstha,,,91-94257 94475,vishald_dubey@yahoo.comWebsite,,vishal,
madhya_pradesh,METC – Multi Electronics Technical Prachan Kendra,,,,metc_jbp@hotmail.comWebsite,,,
madhya_pradesh,Mulchand Memorial Advance Education Society,,,,aictm2009@gmail.comWebsite,,Deepti Shrivastava,Technical
madhya_pradesh,Mind Mirror World for Social Services,,,91-91791 31000,themindmirror@rediffmail.comWebsite,,Dr S N Alok,
madhya_pradesh,Mitra Shringaar Samiti,,,91-98260 35973,mitrashringaarsamiti@gmail.comWebsite,,Venu Pillai,
madhya_pradesh,Matra Pitra Siksha Avam Samaj Kalyan Samiti,,,91-97551 02078,skahirwar1@yahoo.comWebsite,,Santosh Kumar,
madhya_pradesh,Matrabhumi Mahila Vikas Samiti,,,91-98934 13455,anilbiairo@yahoo.com,,Sunil Bhargav,All
madhya_pradesh,Media for Justice,,,91-98272 77518,sktheindianama@gmail.comWebsite,,,
madhya_pradesh,Manojvam Gramothan Samiti,,,"91-93021 01105, 91-99935 08351",dwarkagupta@rediffmail.comWebsite,,,
madhya_pradesh,MANSI – Center for Human Development Research & Initiative,,,,mansihdri_panna@rediffmail.comWebsite,,Sudeep,
madhya_pradesh,Manuj Prem Bahuuddeshiya Deen Utthan Sanstha,,,91-93290 99904,gplkrshnsinghal@gmail.comWebsite,,Hari Ballabh,
madhya_pradesh,Manuj Prem Deen Utthan Sanstha,,,,dusyant_pharma@gmail.comWebsite,,Hari Ballabh Singhal,To
madhya_pradesh,Manuj Prem Welfare,,,,syant_pharma@yahoo.co.inWebsite,,Hari Ballabh Singhal,
madhya_pradesh,Matra Chhaya Mahila Mandal Samiti,,,91-94074 09332,matrachaya1993@gmail.comWebsite,,,
madhya_pradesh,Manas Vigyan avm Anusandhan Sansthan,,,91-99264 21434,shravan.ashumishra@gmail.comWebsite,,,
madhya_pradesh,Manav Uddhar Pragatisheel Vikas Samiti,,,,mupvsociety@yahoo.com,,Ashish Reddy,
madhya_pradesh,Mahershi Sandeepni Sikshan Avam Samajik Kalyan Samiti,,,91-94243 25453,jaideep_z@hotmail.comWebsite,,Manoj Rajak,To promote
madhya_pradesh,Mangal Jal Prabandhan avam Jan Shiksha Prasar Sansthan,,,"91-94257 34547, 91-90982 54027",zeeta2025@rediffmail.comWebsite,,,
madhya_pradesh,Mahila Chetna Manch Kalyani Hostel Parisor,,,,memngo@sancharnet.inWebsite,,,
madhya_pradesh,Mahila Jagrati Kala Manch,,,"91-94244 51899, 91-93294 67898",shaleen.jain1@gmail.comWebsite,,Shweta Jain,Child
madhya_pradesh,Mahila Mandal Sarangpur,,,,,,Shobha Pancholi,Woman Empowerment
madhya_pradesh,Mahila Samajik Sangthan,,,"91-94249 34087, 91-94067 52557",,,Ad. Anjna Tiwari,Women and rural
madhya_pradesh,Makhan Yuva Manch,,,91-94244 70569,paritoshparsai@yahoo.comWebsite,,Paritosh Ranjan,
madhya_pradesh,Malwanchal Vikas Parishad,,,,,,Purpose : Aims/Objectives/Mission : MVP works,Aims/Objectives/Mission : MVP works
madhya_pradesh,Mahashakti Seva Kendera,,,,rita_iyengar@yahoo.comWebsite,,,
madhya_pradesh,Mahatma Gandhi Global Amity Council,,,,ctf_india@yahoo.co.inWebsite,,Dr,
madhya_pradesh,Mahatma Gandhi Tibet Freedom Movement,,,91-93031 16485,tibet_freedom_movement@yahoo.co.inWebsite,,,
madhya_pradesh,Mahendra Memorial Charitable Trust,,,91-99935 19299,,,,
madhya_pradesh,Mahamrityunjay Mission,,,91-98936 61240,mjfworld@gmail.comWebsite,,Dr,
madhya_pradesh,Mahar Samaj Jankalyan Sanghthan,,,,vpatil1958@yahoo.comWebsite,,,
madhya_pradesh,Madhya Pradesh Anusuchit Jati Vikas Avam Kalyan Sanstha,,,91-98260 74849,danishraeeskhan@gmail.comWebsite,,Sher Afzal Khan,Women
madhya_pradesh,Madhya Pradesh Jansavey Sangthan,,,91-99772 75061,d.mpjss@yahoo.comWebsite,,,
madhya_pradesh,Madhya Pradesh Network of People Living with HIV/AIDS,,,,mpnpplus@gmail.comWebsite,,Manoj,
madhya_pradesh,Madhya Pradesh Vigyan Sabha,,,,mpvigyan@sancharnet.inWebsite,,,
madhya_pradesh,Mahamaya Siksha & Samaj Kalyan Samiti,,,91-94253 88848,massaniljbp@yahoo.co.inWebsite,,Anil,
madhya_pradesh,Madhurya Gramin Vikash Avm Jan Sanrakshan Samiti,,,91-94247 01236,Madhurya.gvy@gmail.comWebsite,,,
madhya_pradesh,M. Venkata Rangaiya Foundation,,,,mvfbhopal@gmail.comWebsite,,,
madhya_pradesh,M.P. Jan Adhikar Manch,,,,mpjam@rediffmail.com,,Dr. Vijay Gupta,
madhya_pradesh,"M.P. SC, ST & OBC Welfare Association",,,91-93016 28593,mp_kalyansangh@yahoo.co.inWebsite,,Ganesh Dhakad,To raise
madhya_pradesh,Ma Dharti Putra Seva Siksha Sansthan,,,,mdpsssdhuma@yahoo.inWebsite,,Kruna Shankar Mishra,Dharti
madhya_pradesh,Lokhitkari Trust,,,,,http://www.lokhitkaritrust.com,Dr. Keshav Pandey,
madhya_pradesh,Maa Narmada Foundation,,,91-94253 17771,maanarmadaf@gmail.comWebsite,,,
madhya_pradesh,LOKMANGAL,,,91-78699 11220,lokmangal@india.comWebsite,,Om S Shriavstava,
madhya_pradesh,MAA Santoshi Mahila Utthan Society,,,,sairamnigam1@rediff.comWebsite,,,
madhya_pradesh,Lord Rama Education Society,,,,neelam.rathi@yahoo.co.inWebsite,,Naresh Rathi,Aims/Objectives/Mission :
madhya_pradesh,Maa Sharda Seva Samiti,,,91-92292 23936,maashardasevasamiti@rediffmail.comWebsite,,Pushpendra Singh,
madhya_pradesh,LRM Education & Social Welfare Society,,,,lrmgwl@gmail.comWebsite,,Vikas,
madhya_pradesh,M P Aids Control Society,,,,,,Ashok,
madhya_pradesh,M P Mahila Samakhya Society Raisen,,,,,,Sunita Sharma Raja,
madhya_pradesh,Krishak Sahyog Sansthan,,,,kssraisen@rediffmail.comWebsite,,Dr. H.B. Sen,
madhya_pradesh,Late. Subhash Smrati Siksha of Samiti,,,,bhardwaj_naveen@hotmail.comWebsite,,Naveen Bhardwaj,To
madhya_pradesh,Krishna Computers,,,,rbamnel@yahoo.comWebsite,,Manju Bharti,All type of
madhya_pradesh,Latros Medical Society,,,,iatros_indore@yahoo.comWebsite,,Dr.,
madhya_pradesh,Kshetriya Jan Shiksha Evam Vikas Samiti,,,91-98260 61897,h9alok@yahoo.co.inWebsite,,Alok Verma,
madhya_pradesh,Laxmidevi Shiksha Vikas Samiti,,,,bright_computer2001@yahoo.co.inWebsite,,Mahesh Rathore,
madhya_pradesh,Kshitij Institute for Promotion of Excellence,,,,pradeeppuri2003@rediffmail.comWebsite,,,
madhya_pradesh,Lok Hit Kari Trust,,,,lokhitkaritrust3@gmail.comWebsite,,,
madhya_pradesh,Kshtriya Janklyan Evam Shiksha Vikas Parishad,,,91-92295 49270,publicwelfare@rediffmail.comWebsite,,Ajit Vaidya,Awareness
madhya_pradesh,Lok Kalyan Jan Sabha,,,91-94259 21100,lokkalyanjansabha@rediffmail.comWebsite,,,
madhya_pradesh,Late. Kamtaprasad Memorial Shikshan Samiti,,,91-99263 38761,kpmssamiti@gmail.comWebsite,,Rama,
madhya_pradesh,Kids Lodheshewar Academy,,,91-97702 81494,safalta.academy@gmail.comWebsite,,Safalta,
madhya_pradesh,Lakshya – A Social Welfare Organisation,,,91-94243 64790,manishshukla53@yahoo.comWebsite,,"Manish,",
madhya_pradesh,Lok Seva Samiti,,,,sachinjaiswal_80@yahoo.co.inWebsite,,Sachin Jaiswal,Social
madhya_pradesh,Karan-Kashi Glourious Society,,,91-98265 48805,sanjaydhruv@yahoo.comWebsite,,Sanjay,
madhya_pradesh,Karmyog Welfare Society,,,91-98260 55526,71ashokgupta@gmail.comWebsite,,,
madhya_pradesh,Karmyogi Ekatm Gramin Avam Rashtriya Vikas Sansthan,,,,academaindore@rediffmail.comWebsite,,Dr. R.S. Dhanotia,
madhya_pradesh,Katni Lohiya Jan Kalyan Samiti,,,91-97556 64326,kalojas@gmail.comWebsite,,Swaroop NayakPurpose,
madhya_pradesh,Kaveri Jan Vikas Evam Shiksha Prasar Samiti,,,,kjv_bhind@yahoo.co.inWebsite,,"Dr.Shyam Bihari Sharma,",
madhya_pradesh,Keshari Yuva Vikas Samiti,,,91-94253 66542,kyvs@rediffmail.comWebsite,,,
madhya_pradesh,Kamlabai Shiksha Samiti,,,"91-99815 02844, 91-93016 83595",bunty_00004@yahoo.comWebsite,,,
madhya_pradesh,Khandwa Mahak Education Society,,,91-94240 67909,khushiinstitute06@rediffmail.comWebsite,,,
madhya_pradesh,Kamladevi Sisodia Manav Kalyan Samithi,,,91-94251 34744,vikrant211@yahoo.co.inWebsite,,Vikrant Singh,
madhya_pradesh,Khushi Education Yashaswi Society,,,91-98260 33602,maneeshdave@yahoo.comWebsite,,,
madhya_pradesh,Kamthan Educational & Medical Research Organisation,,,91-99264 85984,drmanojkamthan@yahoo.comWebsite,,,
madhya_pradesh,Kanhanchal Samajik Avam Shiksha Seva Samiti,,,91-90982 64747,rkganguly4@gmail.comWebsite,,R.K.,
madhya_pradesh,Jeev Jantu Kalyan Sangthan,,,,sugandh-09@siffy.comWebsite,,Dr.L,
madhya_pradesh,Kadam Jan Vikas Sanstha,,,91-98265 61423,Kadamgwalior@yahoo.co.inWebsite,,Anupam,Sustainable
madhya_pradesh,Jwala Organisation of Social Welfare & Health Care,,,,sharmaanita24@yahoo.comWebsite,,,
madhya_pradesh,Kaarwahn Group,,,91-99810 96769,info@kaarwahngroup.orgWebsite,,Evangel,
madhya_pradesh,Kabere Jan Vikas Shikha Samiti,,,,kjv_bhind@yahoo.co.inWebsite,,Jay P. Sharma,
madhya_pradesh,Jeev Jantu Kalyan Sewa Samiti,,,91-94074 09332,jeevjantu2009@gmail.comWebsite,,,
madhya_pradesh,Kadam,,,91-95985 05000,info@kadam.org.inWebsite,,,
madhya_pradesh,Jeevan Laqshya Youth & Education Society,,,91-99930 68833,jeevan.laqshya.ngo@gmail.comWebsite,,,
madhya_pradesh,Kailash Foundation for Development,,,91-99264 98171,kailashfounda@rediffmail.comWebsite,,Rajendra Singh,
madhya_pradesh,Jeevan Pravah,,,,ritz_8877@yahoo.comWebsite,,Rajkumar Mehta,"Water,"
madhya_pradesh,Kalpdhir Samajik Shaikshanik Vikas Samiti,,,91-92294 20046,kalpdhir.ssvs.ngo@gmail.comWebsite,,,
madhya_pradesh,Jeevodaya Society,,,,jeevodaya@rediffmail.comWebsite,,Sr Clara JosephPurpose,
madhya_pradesh,Jhabua Network of People Living With HIV/AIDS,,,91-94240 65257,jnplhivaids@yahoo.comWebsite,,Jimmy NirmalPurpose,
madhya_pradesh,Jansamruddhi Foundation,,,,jansamruddhi@gmail.comWebsite,,"Ashok Solanki,",
madhya_pradesh,Jan Aakansha,,,91-99774 66738,janaakansha@gmail.comWebsite,,,
madhya_pradesh,Jatan Welfare Association,,,91-94251 46123,jatanwelfare@gmail.comWebsite,,,
madhya_pradesh,Jan Abhiyan Parishad,,,,,,Dhirendra Chaturvedi,Aims/Objectives/Mission : Supporting
madhya_pradesh,Jay Seva Sansthan,,,,,,R.B. Sharma,Education.Aims/Objectives/Mission :
madhya_pradesh,Jan Madhyam,,,91-99812 67361,india.janmadhyam@gmail.comWebsite,,D.S.Shrivastava,
madhya_pradesh,Jayendra Mohan Acharya Shiksha Evam Samaj Sewa Santhan,,,"91-98935 02594, 91-94065 37040",j.m.acharya2010@gmail.comWebsite,,,
madhya_pradesh,Janki Shiksha Evam Samaj Kalyan Samiti,,,91-94072 52162,riit.rsn@gmail.comWebsite,,Rampal Singh Patharia,
madhya_pradesh,Janmanthan Kalyan Samiti,,,"91-98930 43882, 91-94073 97548",jamanws@gmail.comWebsite,,,
madhya_pradesh,Jagatguru Rambhadracharya Viklang Seva Sangh,,,,jrv_sevasangh_chk@yahoo.comWebsite,,,
madhya_pradesh,Jagrati Gramotthan Samiti,,,,jagratibetul@yahoo.co.inWebsite,,,
madhya_pradesh,Jai Bharati Shiksha Kendra,,,,jbsk.jbp@gmail.comWebsite,,Bharat,
madhya_pradesh,Jai Hind Fouj,,,91-99266 30338,k241826@rediffmail.comWebsite,,Kumar,
madhya_pradesh,Jai Narayan Sarvodaya Vidayalaya Samiti,,,91-94065 35112,jaynarayan_btl@rediffmail.comWebsite,,Avaneesh,
madhya_pradesh,JAMAS – Jan Mangal Sansthan,,,,jamasmp@gmail.comWebsite,,Mahendra Khare,Social
madhya_pradesh,"Institute for Development of Youth, Women & Child",,,,prayas@bom6.vsnl.net.inWebsite,,Sadiq Agwan,Child
madhya_pradesh,Institute of Job Training in Actual Environment,,,,zerovivek@gmail.comWebsite,,,
madhya_pradesh,Institute of Regional Analysis,,,,chakravarti_ira@rediffmail.comWebsite,,S S,
madhya_pradesh,Institute of Social Research & Development,,,91-99262 76686,isrdbpl@gmail.com,,,
madhya_pradesh,Jabalpur Chamber of Commerce & Industry,,,91-94249 27107,jcciin@yahoo.comWebsite,,Shikha,
madhya_pradesh,Jabalpur Kumkum Mahila Mandal Samiti,,,91-94254 66985,,,Dr. Kumkum Shukla,Women
madhya_pradesh,Jagadguru Rambhadracharya Viklang Seva Sangh,,,,jrv_sevasangh_chk@yahoo.inWebsite,,,
madhya_pradesh,Indramani Uniyan Welfair Society,,,,unayan@welfairgmail.comWebsite,,Sanajay,
madhya_pradesh,Iasscom Fortune Educational Society,,,91-98270 09796,nileSHGoyal@hotmail.comWebsite,,,
madhya_pradesh,Infinite Awareness Society,,,91-98930 61545,infiniteawareness.society@gmail.comWebsite,,,
madhya_pradesh,Iatros Medical Society,,,,iatros_indore@yahoo.comWebsite,,,
madhya_pradesh,ICA Social Welfare Educational Society,,,91-93036 99100,ica.swes@gmail.comWebsite,,Nadeem Qureshi,"Social,"
madhya_pradesh,"Ideal-Global, Social & Welfare Organization",,,91-98931 29893,igswo@email.comWebsite,,,
madhya_pradesh,HOPE Foundation,,,,hopeaids@bom6.vsnl.net.inWebsite,,Manu,
madhya_pradesh,Ignited Minds,,,91-98268 17567,vishal_bansal1488@yahoo.comWebsite,,Vishal Bansal,
madhya_pradesh,Hraday (Hart) Madhya Pradesh,,,91-99935 03727,rakesh_boria@rediffmail.comWebsite,,Purpose :,
